id,rating,critic,top_critic,publisher,date
1638,7.0,cynthia fuchs,0,Nitrate Online,2002-03-03
1638,7.0,joe leydon,0,San Francisco Examiner,2002-03-03
1638,7.0,kim linekin,0,eye WEEKLY,2002-03-03
1638,7.0,dustin putman,0,TheFilmFile.com,2002-03-01
1638,7.0,eric d. snider,0,EricDSnider.com,2002-03-01
1638,7.0,joel siegel,0,Good Morning America,2002-03-01
1638,7.0,paul tatara,1,CNN.com,2002-03-01
1638,7.0,sean p. means,0,Salt Lake Tribune,2002-03-01
1638,7.0,bob aulert,0,culturevulture.net,2002-03-01
1638,7.0,stephen hunter,1,Washington Post,2002-03-01
1638,7.0,steve simels,0,TV Guide,2002-03-01
1638,7.0,geoff pevere,1,Toronto Star,2002-03-01
1638,7.0,robin clifford,0,Reeling Reviews,2002-03-01
1638,7.0,todd anthony,0,South Florida Sun-Sentinel,2002-03-01
1638,7.0,moira macdonald,1,Seattle Times,2002-03-01
1638,7.0,jim judy,0,Screen It!,2002-03-01
1638,7.0,carla meyer,1,San Francisco Chronicle,2002-03-01
1638,7.0,david elliott,0,San Diego Union-Tribune,2002-03-01
1638,7.0,charles taylor,1,Salon.com,2002-03-01
1638,7.0,joe baltake,0,Sacramento Bee,2002-03-01
1638,7.0,tor thorsen,0,Reel.com,2002-03-01
1638,7.0,shawn levy,0,Oregonian,2002-03-01
1638,7.0,lou lumenick,1,New York Post,2002-03-01
1638,7.0,gemma tarlach,0,Milwaukee Journal Sentinel,2002-03-01
1638,7.0,kevin thomas,1,Los Angeles Times,2002-03-01
1638,7.0,robert w. butler,0,Kansas City Star,2002-03-01
1638,7.0,louis b. hobson,0,Jam! Movies,2002-03-01
1638,7.0,liz braun,0,Jam! Movies,2002-03-01
1638,7.0,bruce westbrook,1,Houston Chronicle,2002-03-01
1638,7.0,steven rosen,1,Denver Post,2002-03-01
1638,7.0,glenn whipp,0,Los Angeles Daily News,2002-03-01
1638,7.0,ross brooks,0,Citysearch,2002-03-01
1638,7.0,roger ebert,1,Chicago Sun-Times,2002-03-01
1638,7.0,lawrence toppman,0,Charlotte Observer,2002-03-01
1638,7.0,david levine,0,Filmcritic.com,2002-03-01
1638,7.0,donald munro,0,Fresno Bee,2002-03-01
1638,7.0,maryann johanson,0,Flick Filosopher,2002-03-01
1638,7.0,no critic,0,E! Online,2002-03-01
1638,7.0,nell minow,0,Movie Mom,2002-03-01
1638,7.0,walter chaw,0,Film Freak Central,2002-02-28
1638,7.0,erik childress,0,eFilmCritic.com,2002-02-28
1638,7.0,ellen kim,0,Seattle Post-Intelligencer,2002-02-28
1638,7.0,steve schneider,0,Orlando Weekly,2002-02-28
1638,7.0,elvis mitchell,1,New York Times,2002-02-28
1638,7.0,philip wuntch,1,Dallas Morning News,2002-02-28
1638,7.0,gary thompson,0,Philadelphia Daily News,2002-02-28
1638,7.0,sean o'connell,0,Eclipse Magazine,2002-02-28
1638,7.0,terry lawson,1,Detroit Free Press,2002-02-28
1638,7.0,frank swietek,0,One Guy's Opinion,2002-02-28
1638,7.0,chris hewitt,0,St. Paul Pioneer Press,2002-02-28
1638,7.0,luke y. thompson,0,New Times,2002-02-28
1638,7.0,bruce newman,1,San Jose Mercury News,2002-02-28
1638,7.0,mary f. pols,0,Contra Costa Times,2002-02-28
1638,7.0,jeremiah kipp,0,Matinee Magazine,2002-02-28
1638,7.0,jon popick,0,Planet S Magazine,2002-02-28
1638,7.0,brian webster,0,Apollo Guide,2002-02-28
1638,7.0,owen gleiberman,1,Entertainment Weekly,2002-02-28
1638,7.0,rob blackwelder,0,SPLICEDWire,2002-02-27
1638,7.0,peter travers,1,Rolling Stone,2002-02-27
1638,7.0,jeanne aufmuth,0,Palo Alto Weekly,2002-02-26
1638,7.0,james berardinelli,1,ReelViews,2002-02-26
1638,7.0,steve rhodes,0,Internet Reviews,2002-02-25
1638,7.0,no critic,0,JoBlo's Movie Emporium,2002-02-25
1638,7.0,kirk honeycutt,1,Hollywood Reporter,2002-02-24
1638,7.0,harvey s. karten,0,Compuserve,2002-02-23
1638,7.0,ed gonzalez,0,Slant Magazine,2002-02-23
1638,7.0,no critic,0,Empire Magazine,2006-12-30
1638,7.0,no critic,0,Film Threat,2005-12-06
1638,7.0,no critic,0,Film Threat,2005-12-06
1638,7.0,kimberley jones,0,Austin Chronicle,2003-03-10
1638,7.0,rebecca murray,0,About.com,2002-12-17
1638,7.0,matthew turner,0,ViewLondon,2002-10-30
1638,7.0,brian orndorf,0,Modamag.com,2002-05-10
1638,7.0,susan granger,0,www.susangranger.com,2002-03-04
1638,7.0,guylaine cadorette,0,Hollywood.com,2002-03-02
1639,7.0,ignatiy vishnevetsky,1,Chicago Reader,2011-10-13
1639,7.0,roger ebert,1,Chicago Sun-Times,2011-10-06
1639,7.0,kevin thomas,1,Los Angeles Times,2011-09-15
1639,7.0,brent simon,0,Shockya.com,2011-09-13
1639,7.0,no critic,0,Spirituality and Practice,2011-08-29
1639,7.0,andrew o'hehir,1,Salon.com,2011-08-28
1639,7.0,doris toumarkine,0,Film Journal International,2011-08-25
1639,7.0,john blahnik,0,New York Press,2011-08-25
1639,7.0,kam williams,0,NewsBlaze,2011-08-25
1639,7.0,alison willmore,1,AV Club,2011-08-25
1639,7.0,ernest hardy,1,Village Voice,2011-08-23
1639,7.0,michael nordine,0,Slant Magazine,2011-08-21
1639,7.0,cj johnson,0,ABC Radio (Australia),2011-07-13
1639,7.0,andrew l. urban,0,Urban Cinefile,2011-07-03
1639,7.0,louise keller,0,Urban Cinefile,2011-07-03
1640,7.0,felix vasquez,0,Cinema Crazed,2017-01-02
1641,7.0,joe leydon,1,Variety,2009-03-26
1641,7.0,anita gates,1,New York Times,2000-01-01
1641,7.0,peter stack,1,San Francisco Chronicle,2000-01-01
1641,7.0,emanuel levy,0,EmanuelLevy.Com,2005-10-07
1641,7.0,no critic,0,Spirituality and Practice,2004-03-27
1643,7.0,nick rogers,0,The Film Yap,2010-09-25
1643,7.0,maitland mcdonagh,0,TV Guide,2007-03-06
1643,7.0,john venable,0,Supercala.com,2005-12-31
1643,7.0,scott nash,0,Three Movie Buffs,2005-09-30
1643,7.0,david nusair,0,Reel Film Reviews,2003-08-01
1643,7.0,john r. mcewen,0,Film Quips Online,2003-02-08
1643,7.0,travis eddings,0,Film Threat,2002-12-08
1643,7.0,tim cogshell,0,Boxoffice Magazine,2002-06-05
1643,7.0,liam lacey,1,Globe and Mail,2002-03-19
1643,7.0,michael atkinson,0,Movieline,2001-04-17
1643,4.0,ryan cracknell,0,Apollo Guide,2001-02-27
1643,4.0,urban cinefile,0,Urban Cinefile,2001-02-22
1643,4.0,elvis mitchell,1,New York Times,2000-01-01
1643,4.0,andrew o'hehir,1,Salon.com,2000-01-01
1643,4.0,gemma files,1,Film.com,2000-01-01
1643,4.0,eric d. snider,0,EricDSnider.com,2000-01-01
1643,4.0,no critic,0,E! Online,2000-01-01
1643,4.0,john g. nettles,0,PopMatters,2000-01-01
1643,4.0,maryann johanson,0,Flick Filosopher,2000-01-01
1643,4.0,jim judy,0,Screen It!,2000-01-01
1643,4.0,carlo cavagna,0,AboutFilm.com,2000-01-01
1643,4.0,no critic,0,3BlackChicks Review,2000-01-01
1643,4.0,erik childress,0,eFilmCritic.com,2000-01-01
1643,4.0,jon popick,0,Planet S Magazine,2000-01-01
1643,4.0,vicky edwards,1,Chicago Tribune,2000-01-01
1643,4.0,robert roten,0,Laramie Movie Scope,2000-01-01
1643,4.0,james brundage,0,Filmcritic.com,2000-01-01
1643,4.0,eric monder,0,Film Journal International,2000-01-01
1643,4.0,edward guthmann,1,San Francisco Chronicle,2000-01-01
1643,4.0,jason anderson,0,eye WEEKLY,2000-01-01
1643,4.0,mary kalin-casey,0,Reel.com,2000-01-01
1643,4.0,sean o'connell,0,Citysearch,2000-01-01
1643,4.0,steve tilley,0,Edmonton Sun,2000-01-01
1643,4.0,chris cobb,0,Ottawa Citizen,2000-01-01
1643,4.0,james sanford,0,Kalamazoo Gazette,2000-01-01
1643,4.0,no critic,1,Atlanta Journal-Constitution,2000-01-01
1643,4.0,tom maurstad,1,Dallas Morning News,2000-01-01
1643,4.0,jonathan foreman,1,New York Post,2000-01-01
1643,4.0,stephen whitty,0,Newhouse News Service,2000-01-01
1643,4.0,steve rhodes,0,Internet Reviews,2000-01-01
1643,4.0,michael dequina,0,rec.arts.movies.reviews,2000-01-01
1643,4.0,susan granger,0,rec.arts.movies.reviews,2000-01-01
1643,4.0,lisa schwarzbaum,1,Entertainment Weekly,2011-09-07
1643,4.0,mark halverson,0,Sacramento News &amp; Review,2008-08-07
1643,4.0,no critic,1,Entertainment Weekly,2000-09-01
1643,1.0,jack garner,0,Rochester Democrat and Chronicle,2000-01-01
1643,1.0,susan stark,1,Detroit News,2000-01-01
1644,1.0,paul attanasio,1,Washington Post,2018-01-03
1644,1.0,walter chaw,0,Film Freak Central,2010-03-10
1644,1.0,rob vaux,0,Filmcritic.com,2009-08-15
1644,1.0,dennis schwartz,0,Ozus' World Movie Reviews,2009-01-26
1644,1.0,no critic,0,Film4,2008-04-09
1644,1.0,ian freer,0,Empire Magazine,2008-04-09
1644,1.0,no critic,0,TV Guide,2008-04-09
1644,1.0,richard corliss,1,TIME Magazine,2008-04-09
1644,1.0,variety staff,1,Variety,2008-04-09
1644,1.0,dave kehr,1,Chicago Reader,2008-04-09
1644,1.0,lori hoffman,0,Atlantic City Weekly,2007-03-14
1644,1.0,no critic,1,Time Out,2006-06-24
1644,1.0,james plath,0,Movie Metropolis,2005-07-19
1644,1.0,kevin carr,0,7M Pictures,2004-11-02
1644,1.0,no critic,0,Spirituality and Practice,2004-08-22
1644,1.0,jon niccum,0,Lawrence Journal-World,2004-01-09
1644,1.0,janet maslin,1,New York Times,2003-05-20
1644,1.0,james rocchi,0,Netflix,2002-11-07
1644,1.0,bob bloom,0,"Journal and Courier (Lafayette, IN)",2002-10-04
1644,1.0,larry carroll,0,Countingdown.com,2002-08-08
1644,1.0,roger ebert,1,Chicago Sun-Times,2000-01-01
1644,8.0,brian webster,0,Apollo Guide,2000-01-01
1644,8.0,jonathan r. perry,0,Tyler Morning Telegraph (Texas),2007-04-27
1644,8.0,robert roten,0,Laramie Movie Scope,2006-02-19
1644,8.0,emanuel levy,0,EmanuelLevy.Com,2005-08-15
1644,8.0,carol cling,0,Las Vegas Review-Journal,2004-09-10
1644,8.0,jeffrey westhoff,0,"Northwest Herald (Crystal Lake, IL)",2002-11-21
1644,8.0,brian j. arthurs,0,Beach Reporter (Southern California),2002-10-18
1644,8.0,philip martin,0,Arkansas Democrat-Gazette,2002-08-29
1645,8.0,sean mulvihill,0,FanboyNation.com,2018-10-31
1645,8.0,aaron peterson,0,The Hollywood Outsider,2018-10-25
1645,8.0,andrew parker,0,The Gate,2018-08-28
1645,8.0,marcianne miller,0,"Bold Life (Hendersonville, NC)",2018-08-25
1645,8.0,asia frey,0,"Lagniappe (Mobile, AL)",2018-08-23
1645,8.0,alison rowat,0,The Herald (Scotland),2018-08-23
1645,8.0,mae abdulbaki,0,Movies with Mae,2018-08-22
1645,8.0,pamela powell,0,"Daily Journal (Kankakee, IL)",2018-08-22
1645,8.0,leah sydney,0,Showbiz 411,2018-06-22
1645,8.0,no critic,0,n+1,2018-05-01
1645,8.0,kiko martinez,0,San Antonio Current ,2018-01-25
1646,8.0,pj nabarro,0,Patrick Nabarro,2018-12-02
1646,8.0,tara thorne,0,"The Coast (Halifax, Nova Scotia)",2018-11-14
1646,8.0,morgan rojas,0,Cinemacy,2018-11-07
1646,8.0,debbie baldwin,0,Ladue News,2018-11-02
1646,8.0,jennifer heaton,0,Alternative Lens,2018-11-01
1646,8.0,pat padua,0,DCist,2018-08-30
1646,8.0,molly templeton,0,Eugene Weekly (OR),2018-08-28
1646,8.0,camilla long,0,Sunday Times (UK),2018-02-22
1646,8.0,kiko martinez,0,San Antonio Current ,2018-01-26
1646,8.0,reagan gavin,0,The Times of India,2017-11-14
1646,8.0,rochelle siemienowicz,0,Kill Your Darlings,2017-10-25
1646,8.0,candice frederick,0,Reel Talk Online,2017-09-06
1646,8.0,eleanor ringel,0,Saporta Report (Atlanta),2017-07-07
1646,8.0,jason bailey,0,Flavorwire,2016-06-18
1646,8.0,francesca rudkin,0,New Zealand Herald,2016-05-17
1646,8.0,no critic,0,Cinemixtape,2016-04-15
1646,8.0,martin tsai,0,Critic's Notebook,2015-10-08
1646,8.0,rob gonsalves,0,eFilmCritic.com,2015-07-14
1646,8.0,graham young,0,Birmingham Mail ,2014-10-10
1646,8.0,shawn hazelett,0,Under the Radar,2014-08-20
1646,8.0,clayton davis,0,AwardsCircuit.com,2014-07-06
1646,8.0,melissa anderson,0,Artforum,2014-05-22
1646,8.0,david keyes,0,Cinemaphile.org,2014-05-18
1646,8.0,brad keefe,0,Columbus Alive,2014-04-23
1646,8.0,ray pride,0,Newcity,2014-04-05
1646,8.0,wesley lovell,0,Cinema Sight,2014-03-15
1646,8.0,matthew toomey,0,ABC Radio Brisbane,2014-03-02
1646,8.0,blake howard,0,2UE That Movie Show,2014-03-01
1646,8.0,lee zachariah,0,Concrete Playground,2014-02-28
1646,8.0,lisa nesselson,0,sbs.com.au,2014-02-28
1646,8.0,jim schembri,0,3AW,2014-02-23
1646,8.0,sarah ward,0,FILMINK (Australia),2014-02-21
1646,8.0,leigh paatsch,0,Herald Sun (Australia),2014-02-21
1646,8.0,linda cook,0,"Quad City Times (Davenport, IA)",2014-02-21
1646,8.0,philippa hawker,0,The Age (Australia),2014-02-20
1646,8.0,simon miraudo,0,Quickflix,2014-02-20
1646,8.0,david stratton,0,The Australian,2014-02-18
1646,8.0,cameron williams,0,The Popcorn Junkie,2014-02-17
1646,8.0,neil pond,0,American Profile,2014-02-17
1646,8.0,andrew l. urban,0,Urban Cinefile,2014-02-16
1646,8.0,louise keller,0,Urban Cinefile,2014-02-16
1646,8.0,ed gibbs,0,The Sunday Age,2014-02-16
1646,8.0,felix vasquez,0,Cinema Crazed,2014-02-06
1646,8.0,jonathan romney,0,Film Comment Magazine,2014-02-06
1646,8.0,michael dequina,0,TheMovieReport.com,2014-01-20
1646,8.0,lori hoffman,0,Atlantic City Weekly,2014-01-17
1646,8.0,aaron yap,0,Flicks.co.nz,2014-01-16
1646,5.0,dan jardine,0,Cinemania,2014-01-12
1646,5.0,john beifuss,0,"Commercial Appeal (Memphis, TN)",2014-01-06
1646,5.0,liam nicholls,0,Fan The Fire,2014-01-06
1646,5.0,charles koplinski,0,Illinois Times,2014-01-06
1646,5.0,kelly vance,0,East Bay Express,2014-01-03
1646,5.0,robert denerstein,0,Movie Habit,2014-01-02
1646,5.0,jordan hiller,0,Bangitout.com,2013-12-31
1646,5.0,corey hall,0,"Metro Times (Detroit, MI)",2013-12-30
1646,5.0,andy lea,0,Daily Star,2013-12-30
1646,5.0,jim lane,0,Sacramento News &amp; Review,2013-12-30
1646,5.0,jason buchanan,0,TV Guide,2013-12-30
1646,5.0,mike mcgranaghan,0,Aisle Seat,2013-12-24
1646,5.0,vincent mancini,0,FilmDrunk,2013-12-18
1646,5.0,mark r. leeper,0,Mark Leeper's Reviews,2013-12-18
1646,5.0,ken hanke,0,"Mountain Xpress (Asheville, NC)",2013-12-18
1646,5.0,robert roten,0,Laramie Movie Scope,2013-12-17
1646,5.0,cynthia fuchs,0,PopMatters,2013-12-17
1646,5.0,bill clark,0,FromTheBalcony,2013-12-16
1646,5.0,dennis schwartz,0,Ozus' World Movie Reviews,2013-12-14
1646,5.0,matt kelemen,0,AspectRatio.us,2013-12-13
1646,5.0,gary wolcott,0,Tri-City Herald,2013-12-13
1646,5.0,john serba,0,MLive.com,2013-12-13
1646,5.0,cameron meier,0,Orlando Weekly,2013-12-11
1646,5.0,wesley morris,1,Grantland,2013-12-10
1646,5.0,louis proyect,0,rec.arts.movies.reviews,2013-12-10
1646,5.0,jolene mendez,0,Entertainment Spectrum,2013-12-10
1646,5.0,mark kermode,0,Observer (UK),2013-12-08
1646,5.0,matt brunson,0,Creative Loafing,2013-12-07
1646,5.0,diana saenger,0,ReviewExpress.com,2013-12-06
1646,5.0,david sexton,0,London Evening Standard,2013-12-06
1646,5.0,henry fitzherbert,0,Daily Express (UK),2013-12-06
1646,5.0,rob thomas,0,Madison Movie,2013-12-06
1646,5.0,rich cline,0,Contactmusic.com,2013-12-06
1646,5.0,graham young,0,Birmingham Post,2013-12-06
1646,5.0,clint o'connor,0,Cleveland Plain Dealer,2013-12-06
1646,5.0,eric melin,0,Scene-Stealers.com,2013-12-06
1646,5.0,tara brady,0,Irish Times,2013-12-06
1646,5.0,brian henry,0,UTV,2013-12-05
1646,5.0,david jenkins,0,Little White Lies,2013-12-05
1646,5.0,matthew turner,0,ViewLondon,2013-12-05
1646,5.0,rich phippen,0,Sky Cinema,2013-12-05
1646,5.0,donald j. levit,0,ReelTalk Movie Reviews,2013-12-04
1646,5.0,stella papamichael,0,Digital Spy,2013-12-03
1646,5.0,philip kemp,0,Total Film,2013-12-02
1646,5.0,dave calhoun,1,Time Out,2013-12-02
1646,5.0,damon wise,0,Empire Magazine,2013-12-01
1646,5.0,chris sawin,0,Examiner.com,2013-11-29
1646,5.0,anders wright,0,San Diego Union-Tribune,2013-11-29
1646,5.0,mathew dekinder,0,Suburban Journals of St. Louis,2013-11-28
1646,5.0,kimberley jones,0,Austin Chronicle,2013-11-27
1646,5.0,tim brayton,0,Antagony &amp; Ecstasy,2013-11-27
1646,5.0,duane dudek,0,Milwaukee Journal Sentinel,2013-11-27
1646,5.0,tom long,1,Detroit News,2013-11-27
1646,5.0,carla meyer,0,Sacramento Bee,2013-11-26
1646,5.0,ty burr,1,Boston Globe,2013-11-26
1646,5.0,matthew odam,0,Austin American-Statesman,2013-11-26
1646,5.0,colin covert,1,Minneapolis Star Tribune,2013-11-26
1646,5.0,peter canavese,0,Groucho Reviews,2013-11-26
1646,5.0,chris hewitt,0,St. Paul Pioneer Press,2013-11-26
1646,5.0,joe williams,1,St. Louis Post-Dispatch,2013-11-26
1646,5.0,rene rodriguez,1,Miami Herald,2013-11-26
1646,5.0,jon niccum,0,Kansas City Star,2013-11-26
1646,5.0,brian orndorf,0,Blu-ray.com,2013-11-25
1646,5.0,james berardinelli,1,ReelViews,2013-11-25
1646,5.0,marc mohan,0,Oregonian,2013-11-25
1646,5.0,david nusair,0,Reel Film Reviews,2013-11-24
1646,5.0,boo allen,0,Denton Record-Chronicle,2013-11-24
1646,5.0,todd jorgenson,0,Cinemalogue,2013-11-22
1646,5.0,david kaplan,0,Kaplan vs. Kaplan,2013-11-22
1646,5.0,jeanne kaplan,0,Kaplan vs. Kaplan,2013-11-22
1646,5.0,lisa kennedy,1,Denver Post,2013-11-22
1646,5.0,rebecca cusey,0,Patheos,2013-11-22
1646,5.0,steven rea,1,Philadelphia Inquirer,2013-11-22
1646,5.0,mark dujsik,0,Mark Reviews Movies,2013-11-21
1646,5.0,dustin putman,0,TheFilmFile.com,2013-11-21
1646,5.0,jordan adler,0,We Got This Covered,2013-11-21
1646,5.0,mick lasalle,1,San Francisco Chronicle,2013-11-21
1646,5.0,michael sragow,1,Orange County Register,2013-11-21
1646,5.0,j. r. jones,1,Chicago Reader,2013-11-21
1646,5.0,katherine monk,0,Canada.com,2013-11-21
1646,5.0,chris knight,0,National Post,2013-11-21
1646,5.0,peter howell,1,Toronto Star,2013-11-21
1646,5.0,chris vognar,1,Dallas Morning News,2013-11-21
1646,5.0,moira macdonald,1,Seattle Times,2013-11-21
1646,5.0,rafer guzman,1,Newsday,2013-11-21
1646,5.0,stephen silver,0,EntertainmentTell,2013-11-21
1646,5.0,dann gire,0,Chicago Daily Herald,2013-11-21
1646,5.0,david thomson,1,The New Republic,2013-11-21
1646,5.0,josh larsen,0,LarsenOnFilm,2013-11-21
1646,5.0,michael phillips,1,Chicago Tribune,2013-11-21
1646,5.0,bill goodykoontz,1,Arizona Republic,2013-11-21
1646,5.0,frank swietek,0,One Guy's Opinion,2013-11-21
1646,5.0,matt pais,0,RedEye,2013-11-21
1646,5.0,robin clifford,0,Reeling Reviews,2013-11-19
1646,5.0,scott nash,0,Three Movie Buffs,2013-11-18
1646,5.0,robert levin,0,amNewYork,2013-11-17
1646,5.0,kristian harloff,0,Schmoes Know,2013-11-15
1646,5.0,leonard maltin,0,leonardmaltin.com,2013-11-15
1646,5.0,jeffrey m. anderson,0,Common Sense Media,2013-11-15
1646,5.0,ethan alter,0,Television Without Pity,2013-11-15
1646,5.0,sandy schaefer,0,ScreenRant,2013-11-15
1646,5.0,william bibbiani,0,CraveOnline,2013-11-15
1646,5.0,dave white,0,Movies.com,2013-11-15
1646,5.0,hans morgenstern,0,Hollywood.com,2013-11-15
1646,5.0,peter rainer,1,Christian Science Monitor,2013-11-15
1646,1.0,justin craig,0,FoxNews.com,2013-11-15
1646,1.0,jessica herndon,1,Associated Press,2013-11-15
1646,1.0,edward douglas,0,ComingSoon.net,2013-11-15
1646,1.0,peter travers,1,Rolling Stone,2013-11-15
1646,1.0,greg evans,0,Bloomberg News,2013-11-15
1646,1.0,kurt loder,0,Reason Online,2013-11-15
1646,1.0,stephen whitty,1,Newark Star-Ledger,2013-11-15
1646,1.0,christy lemire,1,RogerEbert.com,2013-11-15
1646,1.0,lou lumenick,1,New York Post,2013-11-14
1646,1.0,dana stevens,1,Slate,2013-11-14
1646,1.0,richard brody,1,New Yorker,2013-11-14
1646,1.0,kenneth turan,1,Los Angeles Times,2013-11-14
1646,1.0,bob strauss,0,Los Angeles Daily News,2013-11-14
1646,1.0,andrew o'hehir,1,Salon.com,2013-11-14
1646,1.0,jason zingale,0,Bullz-Eye.com,2013-11-14
1646,1.0,claudia puig,1,USA Today,2013-11-14
1646,1.0,no critic,1,New York Times,2013-11-14
1646,1.0,joe morgenstern,1,Wall Street Journal,2013-11-14
1646,1.0,matt prigge,0,Metro,2013-11-14
1646,1.0,laura clifford,0,Reeling Reviews,2013-11-14
1646,1.0,joe neumaier,1,New York Daily News,2013-11-14
1646,1.0,joanna langfield,0,The Movie Minute,2013-11-14
1646,1.0,julian roman,0,MovieWeb,2013-11-14
1646,1.0,no critic,1,AV Club,2013-11-14
1646,1.0,amy nicholson,1,L.A. Weekly,2013-11-14
1646,1.0,bob mondello,1,NPR,2013-11-13
1646,1.0,scott tobias,0,The Dissolve,2013-11-13
1646,1.0,kevin lally,0,Film Journal International,2013-11-13
1646,1.0,rex reed,1,Observer,2013-11-13
1646,1.0,drew mcweeny,0,HitFix,2013-11-12
1646,9.0,kirk honeycutt,0,honeycuttshollywood.com,2013-11-12
1646,9.0,marshall fine,0,Hollywood &amp; Fine,2013-11-12
1646,9.0,kristy puchko,0,CinemaBlend,2013-11-11
1646,9.0,cole smithey,0,ColeSmithey.com,2013-11-11
1646,9.0,fionnuala halligan,0,Screen International,2013-11-11
1646,9.0,david edelstein,1,New York Magazine/Vulture,2013-11-11
1646,9.0,eric kohn,1,indieWire,2013-11-11
1646,9.0,roger moore,0,Tribune News Service,2013-11-11
1646,9.0,travis hopson,0,Examiner.com,2013-11-08
1646,9.0,james mottram,0,The List,2013-11-05
1646,9.0,harvey s. karten,0,Compuserve,2013-10-29
1646,9.0,matt patches,0,IGN Movies,2013-10-21
1646,9.0,todd gilchrist,1,TheWrap,2013-10-19
1646,9.0,emma dibdin,0,Digital Spy,2013-10-11
1646,9.0,no critic,0,Slant Magazine,2013-10-10
1646,9.0,perri nemiroff,0,Shockya.com,2013-10-09
1646,9.0,walter chaw,0,Film Freak Central,2013-09-07
1646,9.0,eugene novikov,0,Film Blather,2013-09-02
1646,9.0,kent turner,0,Film-Forward.com,2013-06-11
1646,9.0,tim grierson,0,Paste Magazine,2013-05-31
1646,9.0,liam lacey,1,Globe and Mail,2013-05-31
1646,9.0,mike d'angelo,1,AV Club,2013-05-29
1646,9.0,owen gleiberman,1,Entertainment Weekly,2013-05-29
1646,9.0,scott foundas,1,Variety,2013-05-29
1646,9.0,todd mccarthy,1,Hollywood Reporter,2013-05-29
1646,9.0,shaun munro,0,Film School Rejects,2013-05-28
1646,7.0,fred topel,0,CraveOnline,2013-05-28
1646,7.0,craig skinner,0,HeyUGuys,2013-05-27
1646,7.0,jordan hoffman,1,Film.com,2013-05-24
1646,7.0,richard corliss,1,TIME Magazine,2013-05-24
1646,7.0,jessica kiang,0,The Playlist,2013-05-23
1646,7.0,guy lodge,0,HitFix,2013-05-23
1646,7.0,robbie collin,0,Daily Telegraph (UK),2013-05-23
1646,7.0,peter bradshaw,0,Guardian,2013-05-23
1646,7.0,keith uhlich,1,Time Out,2013-05-23
1646,7.0,simon gallagher,0,What Culture,2013-05-23
1647,7.0,emerson batdorff,0,Cleveland Plain Dealer,2017-12-30
1647,7.0,tim evans,0,Sky Cinema,2015-10-27
1647,7.0,david parkinson,0,Radio Times,2015-10-27
1647,7.0,mfb critics,0,Monthly Film Bulletin,2015-10-23
1647,7.0,emanuel levy,0,EmanuelLevy.Com,2012-10-29
1647,7.0,no critic,0,Total Film,2012-10-23
1647,7.0,austin kennedy,0,Sin Magazine,2012-10-19
1647,7.0,nick rogers,0,The Film Yap,2012-06-30
1647,7.0,tim brayton,0,Antagony &amp; Ecstasy,2012-06-17
1647,7.0,scott g. mignola,0,Common Sense Media,2011-01-02
1647,7.0,sean axmaker,0,Turner Classic Movies Online,2009-04-04
1647,7.0,dennis schwartz,0,Ozus' World Movie Reviews,2009-02-12
1647,7.0,no critic,1,TIME Magazine,2008-10-13
1647,7.0,dave kehr,1,Chicago Reader,2008-05-06
1647,7.0,no critic,0,TV Guide,2008-05-06
1647,7.0,stefan birgir,0,sbs.is,2008-02-07
1647,7.0,no critic,1,Time Out,2006-06-24
1647,7.0,steve crum,0,Video-Reviewmaster.com,2006-05-25
1647,7.0,bosley crowther,1,New York Times,2005-05-09
1647,7.0,rumsey taylor,0,Not Coming to a Theater Near You,2005-03-22
1647,7.0,john j. puccio,0,Movie Metropolis,2003-11-21
1647,7.0,david nusair,0,Reel Film Reviews,2003-08-01
1647,7.0,rob vaux,0,Flipside Movie Emporium,2003-04-14
1647,7.0,james rocchi,0,Netflix,2002-11-07
1647,7.0,ken hanke,0,"Mountain Xpress (Asheville, NC)",2002-10-02
1647,7.0,jeffrey westhoff,0,"Northwest Herald (Crystal Lake, IL)",2002-08-09
1647,7.0,nick hilditch,0,BBC.com,2001-06-27
1647,7.0,steve rhodes,0,Internet Reviews,2000-01-01
1647,7.0,dragan antulov,0,rec.arts.movies.reviews,2000-01-01
1647,7.0,scott nash,0,Three Movie Buffs,1965-12-20
1647,7.0,david kaplan,0,Kaplan vs. Kaplan,2008-03-01
1647,7.0,chuck o'leary,0,Fantastica Daily,2005-10-09
1647,7.0,robin clifford,0,Reeling Reviews,2004-11-19
1647,7.0,andy klein,0,Los Angeles CityBeat,2004-05-23
1647,7.0,daniel m. kimmel,0,Worcester Telegram &amp; Gazette,2004-05-19
1647,7.0,philip martin,0,Arkansas Democrat-Gazette,2002-07-29
1647,7.0,scott weinberg,0,eFilmCritic.com,2002-07-26
1650,7.0,emanuel levy,0,EmanuelLevy.Com,2005-08-31
1651,7.0,robert horton,0,Film Comment Magazine,2018-04-10
1651,7.0,bryant frazer,0,Film Freak Central,2012-08-03
1651,7.0,emanuel levy,0,EmanuelLevy.Com,2011-04-29
1651,7.0,dennis schwartz,0,Ozus' World Movie Reviews,2011-03-18
1651,7.0,dan fienberg,0,Zap2it.com,2005-12-22
1651,7.0,jeffrey overstreet,0,Looking Closer,2005-01-15
1651,7.0,nick davis,0,Nick's Flick Picks,2003-08-15
1651,7.0,shannon j. harvey,0,Sunday Times (Australia),2003-02-10
1651,7.0,rob vaux,0,Flipside Movie Emporium,2002-12-04
